"Module","File","ApiVersion","Command","Method","Uri","Disposition","OracleCommands"
"Cmdlets","RemoveMgGroupOnenoteSectionPageContent.g.cs","v1.0","Remove-MgGroupOnenoteSectionPageContent","DELETE","/groups/{param}/onenote/sections/{param}/pages/{param}/content","matched","Remove-MgGroupOnenoteSectionPageContent"
"Cmdlets","RemoveMgSiteOnenote.g.cs","v1.0","Remove-MgSiteOnenote","DELETE","/sites/{param}/onenote","matched","Remove-MgSiteOnenote"
"Cmdlets","RemoveMgSiteOnenoteNotebook.g.cs","v1.0","Remove-MgSiteOnenoteNotebook","DELETE","/sites/{param}/onenote/notebooks/{param}","matched","Remove-MgSiteOnenoteNotebook"
"Cmdlets","RemoveMgSiteOnenoteNotebookSection.g.cs","v1.0","Remove-MgSiteOnenoteNotebookSection","DELETE","/sites/{param}/onenote/notebooks/{param}/sections/{param}","matched","Remove-MgSiteOnenoteNotebookSection"
"Cmdlets","RemoveMgSiteOnenoteNotebookSectionGroup.g.cs","v1.0","Remove-MgSiteOnenoteNotebookSectionGroup","DELETE","/sites/{param}/onenote/notebooks/{param}/sectionGroups/{param}","matched","Remove-MgSiteOnenoteNotebookSectionGroup"
"Cmdlets","RemoveMgSiteOnenoteNotebookSectionGroupSection.g.cs","v1.0","Remove-MgSiteOnenoteNotebookSectionGroupSection","DELETE","/sites/{param}/onenote/notebooks/{param}/sectionGroups/{param}/sections/{param}","matched","Remove-MgSiteOnenoteNotebookSectionGroupSection"
"Cmdlets","RemoveMgSiteOnenoteNotebookSectionGroupSectionPage.g.cs","v1.0","Remove-MgSiteOnenoteNotebookSectionGroupSectionPage","DELETE","/sites/{param}/onenote/notebooks/{param}/sectionGroups/{param}/sections/{param}/pages/{param}","matched","Remove-MgSiteOnenoteNotebookSectionGroupSectionPage"
"Cmdlets","RemoveMgSiteOnenoteNotebookSectionPage.g.cs","v1.0","Remove-MgSiteOnenoteNotebookSectionPage","DELETE","/sites/{param}/onenote/notebooks/{param}/sections/{param}/pages/{param}","matched","Remove-MgSiteOnenoteNotebookSectionPage"
"Cmdlets","RemoveMgSiteOnenoteOperation.g.cs","v1.0","Remove-MgSiteOnenoteOperation","DELETE","/sites/{param}/onenote/operations/{param}","matched","Remove-MgSiteOnenoteOperation"
"Cmdlets","RemoveMgSiteOnenotePage.g.cs","v1.0","Remove-MgSiteOnenotePage","DELETE","/sites/{param}/onenote/pages/{param}","matched","Remove-MgSiteOnenotePage"
"Cmdlets","RemoveMgSiteOnenoteResource.g.cs","v1.0","Remove-MgSiteOnenoteResource","DELETE","/sites/{param}/onenote/resources/{param}","matched","Remove-MgSiteOnenoteResource"
"Cmdlets","RemoveMgSiteOnenoteSection.g.cs","v1.0","Remove-MgSiteOnenoteSection","DELETE","/sites/{param}/onenote/sections/{param}","matched","Remove-MgSiteOnenoteSection"
"Cmdlets","RemoveMgSiteOnenoteSectionGroup.g.cs","v1.0","Remove-MgSiteOnenoteSectionGroup","DELETE","/sites/{param}/onenote/sectionGroups/{param}","matched","Remove-MgSiteOnenoteSectionGroup"
"Cmdlets","RemoveMgSiteOnenoteSectionGroupSection.g.cs","v1.0","Remove-MgSiteOnenoteSectionGroupSection","DELETE","/sites/{param}/onenote/sectionGroups/{param}/sections/{param}","matched","Remove-MgSiteOnenoteSectionGroupSection"
"Cmdlets","RemoveMgSiteOnenoteSectionGroupSectionPage.g.cs","v1.0","Remove-MgSiteOnenoteSectionGroupSectionPage","DELETE","/sites/{param}/onenote/sectionGroups/{param}/sections/{param}/pages/{param}","matched","Remove-MgSiteOnenoteSectionGroupSectionPage"
"Cmdlets","RemoveMgSiteOnenoteSectionPage.g.cs","v1.0","Remove-MgSiteOnenoteSectionPage","DELETE","/sites/{param}/onenote/sections/{param}/pages/{param}","matched","Remove-MgSiteOnenoteSectionPage"
"Cmdlets","RemoveMgUserOnenote.g.cs","v1.0","Remove-MgUserOnenote","DELETE","/users/{param}/onenote","matched","Remove-MgUserOnenote"
"Cmdlets","RemoveMgUserOnenoteNotebook.g.cs","v1.0","Remove-MgUserOnenoteNotebook","DELETE","/users/{param}/onenote/notebooks/{param}","matched","Remove-MgUserOnenoteNotebook"
"Cmdlets","RemoveMgUserOnenoteNotebookSection.g.cs","v1.0","Remove-MgUserOnenoteNotebookSection","DELETE","/users/{param}/onenote/notebooks/{param}/sections/{param}","matched","Remove-MgUserOnenoteNotebookSection"
"Cmdlets","RemoveMgUserOnenoteNotebookSectionGroup.g.cs","v1.0","Remove-MgUserOnenoteNotebookSectionGroup","DELETE","/users/{param}/onenote/notebooks/{param}/sectionGroups/{param}","matched","Remove-MgUserOnenoteNotebookSectionGroup"
"Cmdlets","RemoveMgUserOnenoteNotebookSectionGroupSection.g.cs","v1.0","Remove-MgUserOnenoteNotebookSectionGroupSection","DELETE","/users/{param}/onenote/notebooks/{param}/sectionGroups/{param}/sections/{param}","matched","Remove-MgUserOnenoteNotebookSectionGroupSection"
"Cmdlets","RemoveMgUserOnenoteNotebookSectionGroupSectionPage.g.cs","v1.0","Remove-MgUserOnenoteNotebookSectionGroupSectionPage","DELETE","/users/{param}/onenote/notebooks/{param}/sectionGroups/{param}/sections/{param}/pages/{param}","matched","Remove-MgUserOnenoteNotebookSectionGroupSectionPage"
"Cmdlets","RemoveMgUserOnenoteNotebookSectionGroupSectionPageContent.g.cs","v1.0","Remove-MgUserOnenoteNotebookSectionGroupSectionPageContent","DELETE","/users/{param}/onenote/notebooks/{param}/sectionGroups/{param}/sections/{param}/pages/{param}/content","matched","Remove-MgUserOnenoteNotebookSectionGroupSectionPageContent"
"Cmdlets","RemoveMgUserOnenoteNotebookSectionPage.g.cs","v1.0","Remove-MgUserOnenoteNotebookSectionPage","DELETE","/users/{param}/onenote/notebooks/{param}/sections/{param}/pages/{param}","matched","Remove-MgUserOnenoteNotebookSectionPage"
"Cmdlets","RemoveMgUserOnenoteNotebookSectionPageContent.g.cs","v1.0","Remove-MgUserOnenoteNotebookSectionPageContent","DELETE","/users/{param}/onenote/notebooks/{param}/sections/{param}/pages/{param}/content","matched","Remove-MgUserOnenoteNotebookSectionPageContent"
"Cmdlets","RemoveMgUserOnenoteOperation.g.cs","v1.0","Remove-MgUserOnenoteOperation","DELETE","/users/{param}/onenote/operations/{param}","matched","Remove-MgUserOnenoteOperation"
"Cmdlets","RemoveMgUserOnenotePage.g.cs","v1.0","Remove-MgUserOnenotePage","DELETE","/users/{param}/onenote/pages/{param}","matched","Remove-MgUserOnenotePage"
"Cmdlets","RemoveMgUserOnenotePageContent.g.cs","v1.0","Remove-MgUserOnenotePageContent","DELETE","/users/{param}/onenote/pages/{param}/content","matched","Remove-MgUserOnenotePageContent"
"Cmdlets","RemoveMgUserOnenoteResource.g.cs","v1.0","Remove-MgUserOnenoteResource","DELETE","/users/{param}/onenote/resources/{param}","matched","Remove-MgUserOnenoteResource"
"Cmdlets","RemoveMgUserOnenoteResourceContent.g.cs","v1.0","Remove-MgUserOnenoteResourceContent","DELETE","/users/{param}/onenote/resources/{param}/content","matched","Remove-MgUserOnenoteResourceContent"
"Cmdlets","RemoveMgUserOnenoteSection.g.cs","v1.0","Remove-MgUserOnenoteSection","DELETE","/users/{param}/onenote/sections/{param}","matched","Remove-MgUserOnenoteSection"
"Cmdlets","RemoveMgUserOnenoteSectionGroup.g.cs","v1.0","Remove-MgUserOnenoteSectionGroup","DELETE","/users/{param}/onenote/sectionGroups/{param}","matched","Remove-MgUserOnenoteSectionGroup"
"Cmdlets","RemoveMgUserOnenoteSectionGroupSection.g.cs","v1.0","Remove-MgUserOnenoteSectionGroupSection","DELETE","/users/{param}/onenote/sectionGroups/{param}/sections/{param}","matched","Remove-MgUserOnenoteSectionGroupSection"
"Cmdlets","RemoveMgUserOnenoteSectionGroupSectionPage.g.cs","v1.0","Remove-MgUserOnenoteSectionGroupSectionPage","DELETE","/users/{param}/onenote/sectionGroups/{param}/sections/{param}/pages/{param}","matched","Remove-MgUserOnenoteSectionGroupSectionPage"
"Cmdlets","RemoveMgUserOnenoteSectionGroupSectionPageContent.g.cs","v1.0","Remove-MgUserOnenoteSectionGroupSectionPageContent","DELETE","/users/{param}/onenote/sectionGroups/{param}/sections/{param}/pages/{param}/content","matched","Remove-MgUserOnenoteSectionGroupSectionPageContent"
"Cmdlets","RemoveMgUserOnenoteSectionPage.g.cs","v1.0","Remove-MgUserOnenoteSectionPage","DELETE","/users/{param}/onenote/sections/{param}/pages/{param}","matched","Remove-MgUserOnenoteSectionPage"
"Cmdlets","RemoveMgUserOnenoteSectionPageContent.g.cs","v1.0","Remove-MgUserOnenoteSectionPageContent","DELETE","/users/{param}/onenote/sections/{param}/pages/{param}/content","matched","Remove-MgUserOnenoteSectionPageContent"
"Cmdlets","SetMgGroupOnenoteNotebookSectionGroupSectionPageContent.g.cs","v1.0","Set-MgGroupOnenoteNotebookSectionGroupSectionPageContent","PUT","/groups/{param}/onenote/notebooks/{param}/sectionGroups/{param}/sections/{param}/pages/{param}/content","matched","Set-MgGroupOnenoteNotebookSectionGroupSectionPageContent"
"Cmdlets","SetMgGroupOnenoteNotebookSectionPageContent.g.cs","v1.0","Set-MgGroupOnenoteNotebookSectionPageContent","PUT","/groups/{param}/onenote/notebooks/{param}/sections/{param}/pages/{param}/content","matched","Set-MgGroupOnenoteNotebookSectionPageContent"
"Cmdlets","SetMgGroupOnenotePageContent.g.cs","v1.0","Set-MgGroupOnenotePageContent","PUT","/groups/{param}/onenote/pages/{param}/content","matched","Set-MgGroupOnenotePageContent"
"Cmdlets","SetMgGroupOnenoteResourceContent.g.cs","v1.0","Set-MgGroupOnenoteResourceContent","PUT","/groups/{param}/onenote/resources/{param}/content","matched","Set-MgGroupOnenoteResourceContent"
"Cmdlets","SetMgGroupOnenoteSectionGroupSectionPageContent.g.cs","v1.0","Set-MgGroupOnenoteSectionGroupSectionPageContent","PUT","/groups/{param}/onenote/sectionGroups/{param}/sections/{param}/pages/{param}/content","matched","Set-MgGroupOnenoteSectionGroupSectionPageContent"
"Cmdlets","SetMgGroupOnenoteSectionPageContent.g.cs","v1.0","Set-MgGroupOnenoteSectionPageContent","PUT","/groups/{param}/onenote/sections/{param}/pages/{param}/content","matched","Set-MgGroupOnenoteSectionPageContent"
"Cmdlets","SetMgSiteOnenoteNotebookSectionGroupSectionPageContent.g.cs","v1.0","Set-MgSiteOnenoteNotebookSectionGroupSectionPageContent","PUT","/sites/{param}/onenote/notebooks/{param}/sectionGroups/{param}/sections/{param}/pages/{param}/content","matched","Set-MgSiteOnenoteNotebookSectionGroupSectionPageContent"
"Cmdlets","SetMgSiteOnenoteNotebookSectionPageContent.g.cs","v1.0","Set-MgSiteOnenoteNotebookSectionPageContent","PUT","/sites/{param}/onenote/notebooks/{param}/sections/{param}/pages/{param}/content","matched","Set-MgSiteOnenoteNotebookSectionPageContent"
"Cmdlets","SetMgSiteOnenotePageContent.g.cs","v1.0","Set-MgSiteOnenotePageContent","PUT","/sites/{param}/onenote/pages/{param}/content","matched","Set-MgSiteOnenotePageContent"
"Cmdlets","SetMgSiteOnenoteResourceContent.g.cs","v1.0","Set-MgSiteOnenoteResourceContent","PUT","/sites/{param}/onenote/resources/{param}/content","matched","Set-MgSiteOnenoteResourceContent"
"Cmdlets","SetMgSiteOnenoteSectionGroupSectionPageContent.g.cs","v1.0","Set-MgSiteOnenoteSectionGroupSectionPageContent","PUT","/sites/{param}/onenote/sectionGroups/{param}/sections/{param}/pages/{param}/content","matched","Set-MgSiteOnenoteSectionGroupSectionPageContent"
"Cmdlets","SetMgSiteOnenoteSectionPageContent.g.cs","v1.0","Set-MgSiteOnenoteSectionPageContent","PUT","/sites/{param}/onenote/sections/{param}/pages/{param}/content","matched","Set-MgSiteOnenoteSectionPageContent"
"Cmdlets","SetMgUserOnenoteNotebookSectionGroupSectionPageContent.g.cs","v1.0","Set-MgUserOnenoteNotebookSectionGroupSectionPageContent","PUT","/users/{param}/onenote/notebooks/{param}/sectionGroups/{param}/sections/{param}/pages/{param}/content","matched","Set-MgUserOnenoteNotebookSectionGroupSectionPageContent"
"Cmdlets","SetMgUserOnenoteNotebookSectionPageContent.g.cs","v1.0","Set-MgUserOnenoteNotebookSectionPageContent","PUT","/users/{param}/onenote/notebooks/{param}/sections/{param}/pages/{param}/content","matched","Set-MgUserOnenoteNotebookSectionPageContent"
"Cmdlets","SetMgUserOnenotePageContent.g.cs","v1.0","Set-MgUserOnenotePageContent","PUT","/users/{param}/onenote/pages/{param}/content","matched","Set-MgUserOnenotePageContent"
"Cmdlets","SetMgUserOnenoteResourceContent.g.cs","v1.0","Set-MgUserOnenoteResourceContent","PUT","/users/{param}/onenote/resources/{param}/content","matched","Set-MgUserOnenoteResourceContent"
"Cmdlets","SetMgUserOnenoteSectionGroupSectionPageContent.g.cs","v1.0","Set-MgUserOnenoteSectionGroupSectionPageContent","PUT","/users/{param}/onenote/sectionGroups/{param}/sections/{param}/pages/{param}/content","matched","Set-MgUserOnenoteSectionGroupSectionPageContent"
"Cmdlets","SetMgUserOnenoteSectionPageContent.g.cs","v1.0","Set-MgUserOnenoteSectionPageContent","PUT","/users/{param}/onenote/sections/{param}/pages/{param}/content","matched","Set-MgUserOnenoteSectionPageContent"
"Cmdlets","UpdateMgGroupOnenote.g.cs","v1.0","Update-MgGroupOnenote","PATCH","/groups/{param}/onenote","matched","Update-MgGroupOnenote"
"Cmdlets","UpdateMgGroupOnenoteNotebook.g.cs","v1.0","Update-MgGroupOnenoteNotebook","PATCH","/groups/{param}/onenote/notebooks/{param}","matched","Update-MgGroupOnenoteNotebook"
"Cmdlets","UpdateMgGroupOnenoteNotebookSection.g.cs","v1.0","Update-MgGroupOnenoteNotebookSection","PATCH","/groups/{param}/onenote/notebooks/{param}/sections/{param}","matched","Update-MgGroupOnenoteNotebookSection"
"Cmdlets","UpdateMgGroupOnenoteNotebookSectionGroup.g.cs","v1.0","Update-MgGroupOnenoteNotebookSectionGroup","PATCH","/groups/{param}/onenote/notebooks/{param}/sectionGroups/{param}","matched","Update-MgGroupOnenoteNotebookSectionGroup"
"Cmdlets","UpdateMgGroupOnenoteNotebookSectionGroupSection.g.cs","v1.0","Update-MgGroupOnenoteNotebookSectionGroupSection","PATCH","/groups/{param}/onenote/notebooks/{param}/sectionGroups/{param}/sections/{param}","matched","Update-MgGroupOnenoteNotebookSectionGroupSection"
"Cmdlets","UpdateMgGroupOnenoteNotebookSectionGroupSectionPage.g.cs","v1.0","Update-MgGroupOnenoteNotebookSectionGroupSectionPage","PATCH","/groups/{param}/onenote/notebooks/{param}/sectionGroups/{param}/sections/{param}/pages/{param}","no-oracle",""
"Cmdlets","UpdateMgGroupOnenoteNotebookSectionPage.g.cs","v1.0","Update-MgGroupOnenoteNotebookSectionPage","PATCH","/groups/{param}/onenote/notebooks/{param}/sections/{param}/pages/{param}","no-oracle",""
"Cmdlets","UpdateMgGroupOnenoteOperation.g.cs","v1.0","Update-MgGroupOnenoteOperation","PATCH","/groups/{param}/onenote/operations/{param}","matched","Update-MgGroupOnenoteOperation"
"Cmdlets","UpdateMgGroupOnenotePage.g.cs","v1.0","Update-MgGroupOnenotePage","PATCH","/groups/{param}/onenote/pages/{param}","no-oracle",""
"Cmdlets","UpdateMgGroupOnenoteResource.g.cs","v1.0","Update-MgGroupOnenoteResource","PATCH","/groups/{param}/onenote/resources/{param}","matched","Update-MgGroupOnenoteResource"
"Cmdlets","UpdateMgGroupOnenoteSection.g.cs","v1.0","Update-MgGroupOnenoteSection","PATCH","/groups/{param}/onenote/sections/{param}","matched","Update-MgGroupOnenoteSection"
"Cmdlets","UpdateMgGroupOnenoteSectionGroup.g.cs","v1.0","Update-MgGroupOnenoteSectionGroup","PATCH","/groups/{param}/onenote/sectionGroups/{param}","matched","Update-MgGroupOnenoteSectionGroup"
"Cmdlets","UpdateMgGroupOnenoteSectionGroupSection.g.cs","v1.0","Update-MgGroupOnenoteSectionGroupSection","PATCH","/groups/{param}/onenote/sectionGroups/{param}/sections/{param}","matched","Update-MgGroupOnenoteSectionGroupSection"
"Cmdlets","UpdateMgGroupOnenoteSectionGroupSectionPage.g.cs","v1.0","Update-MgGroupOnenoteSectionGroupSectionPage","PATCH","/groups/{param}/onenote/sectionGroups/{param}/sections/{param}/pages/{param}","no-oracle",""
"Cmdlets","UpdateMgGroupOnenoteSectionPage.g.cs","v1.0","Update-MgGroupOnenoteSectionPage","PATCH","/groups/{param}/onenote/sections/{param}/pages/{param}","no-oracle",""
"Cmdlets","UpdateMgSiteOnenote.g.cs","v1.0","Update-MgSiteOnenote","PATCH","/sites/{param}/onenote","matched","Update-MgSiteOnenoteContent"
"Cmdlets","UpdateMgSiteOnenoteNotebook.g.cs","v1.0","Update-MgSiteOnenoteNotebook","PATCH","/sites/{param}/onenote/notebooks/{param}","matched","Update-MgSiteOnenoteNotebookContent"
"Cmdlets","UpdateMgSiteOnenoteNotebookSection.g.cs","v1.0","Update-MgSiteOnenoteNotebookSection","PATCH","/sites/{param}/onenote/notebooks/{param}/sections/{param}","matched","Update-MgSiteOnenoteNotebookSectionContent"
"Cmdlets","UpdateMgSiteOnenoteNotebookSectionGroup.g.cs","v1.0","Update-MgSiteOnenoteNotebookSectionGroup","PATCH","/sites/{param}/onenote/notebooks/{param}/sectionGroups/{param}","matched","Update-MgSiteOnenoteNotebookSectionGroupContent"
"Cmdlets","UpdateMgSiteOnenoteNotebookSectionGroupSection.g.cs","v1.0","Update-MgSiteOnenoteNotebookSectionGroupSection","PATCH","/sites/{param}/onenote/notebooks/{param}/sectionGroups/{param}/sections/{param}","matched","Update-MgSiteOnenoteNotebookSectionGroupSectionContent"
"Cmdlets","UpdateMgSiteOnenoteNotebookSectionGroupSectionPage.g.cs","v1.0","Update-MgSiteOnenoteNotebookSectionGroupSectionPage","PATCH","/sites/{param}/onenote/notebooks/{param}/sectionGroups/{param}/sections/{param}/pages/{param}","no-oracle",""
"Cmdlets","UpdateMgSiteOnenoteNotebookSectionPage.g.cs","v1.0","Update-MgSiteOnenoteNotebookSectionPage","PATCH","/sites/{param}/onenote/notebooks/{param}/sections/{param}/pages/{param}","no-oracle",""
"Cmdlets","UpdateMgSiteOnenoteOperation.g.cs","v1.0","Update-MgSiteOnenoteOperation","PATCH","/sites/{param}/onenote/operations/{param}","matched","Update-MgSiteOnenoteOperationContent"
"Cmdlets","UpdateMgSiteOnenotePage.g.cs","v1.0","Update-MgSiteOnenotePage","PATCH","/sites/{param}/onenote/pages/{param}","no-oracle",""
"Cmdlets","UpdateMgSiteOnenoteResource.g.cs","v1.0","Update-MgSiteOnenoteResource","PATCH","/sites/{param}/onenote/resources/{param}","matched","Update-MgSiteOnenoteResourceContent"
"Cmdlets","UpdateMgSiteOnenoteSection.g.cs","v1.0","Update-MgSiteOnenoteSection","PATCH","/sites/{param}/onenote/sections/{param}","matched","Update-MgSiteOnenoteSectionContent"
"Cmdlets","UpdateMgSiteOnenoteSectionGroup.g.cs","v1.0","Update-MgSiteOnenoteSectionGroup","PATCH","/sites/{param}/onenote/sectionGroups/{param}","matched","Update-MgSiteOnenoteSectionGroupContent"
"Cmdlets","UpdateMgSiteOnenoteSectionGroupSection.g.cs","v1.0","Update-MgSiteOnenoteSectionGroupSection","PATCH","/sites/{param}/onenote/sectionGroups/{param}/sections/{param}","matched","Update-MgSiteOnenoteSectionGroupSectionContent"
"Cmdlets","UpdateMgSiteOnenoteSectionGroupSectionPage.g.cs","v1.0","Update-MgSiteOnenoteSectionGroupSectionPage","PATCH","/sites/{param}/onenote/sectionGroups/{param}/sections/{param}/pages/{param}","no-oracle",""
"Cmdlets","UpdateMgSiteOnenoteSectionPage.g.cs","v1.0","Update-MgSiteOnenoteSectionPage","PATCH","/sites/{param}/onenote/sections/{param}/pages/{param}","no-oracle",""
"Cmdlets","UpdateMgUserOnenote.g.cs","v1.0","Update-MgUserOnenote","PATCH","/users/{param}/onenote","matched","Update-MgUserOnenote"
"Cmdlets","UpdateMgUserOnenoteNotebook.g.cs","v1.0","Update-MgUserOnenoteNotebook","PATCH","/users/{param}/onenote/notebooks/{param}","matched","Update-MgUserOnenoteNotebook"
"Cmdlets","UpdateMgUserOnenoteNotebookSection.g.cs","v1.0","Update-MgUserOnenoteNotebookSection","PATCH","/users/{param}/onenote/notebooks/{param}/sections/{param}","matched","Update-MgUserOnenoteNotebookSection"
"Cmdlets","UpdateMgUserOnenoteNotebookSectionGroup.g.cs","v1.0","Update-MgUserOnenoteNotebookSectionGroup","PATCH","/users/{param}/onenote/notebooks/{param}/sectionGroups/{param}","matched","Update-MgUserOnenoteNotebookSectionGroup"
"Cmdlets","UpdateMgUserOnenoteNotebookSectionGroupSection.g.cs","v1.0","Update-MgUserOnenoteNotebookSectionGroupSection","PATCH","/users/{param}/onenote/notebooks/{param}/sectionGroups/{param}/sections/{param}","matched","Update-MgUserOnenoteNotebookSectionGroupSection"
"Cmdlets","UpdateMgUserOnenoteNotebookSectionGroupSectionPage.g.cs","v1.0","Update-MgUserOnenoteNotebookSectionGroupSectionPage","PATCH","/users/{param}/onenote/notebooks/{param}/sectionGroups/{param}/sections/{param}/pages/{param}","no-oracle",""
