"Module","ApiVersion","Cmdlet","Verb","Noun","RequestPath","IsWorker","File"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsManagedAndroidLobAppAssignment","New","MgDeviceAppManagementMobileAppAsManagedAndroidLobAppAssignment","DeviceAppManagement.MobileApps[MobileAppId].GraphManagedAndroidLobApp.Assignments","False","NewMgDeviceAppManagementMobileAppAsManagedAndroidLobAppAssignment.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsManagedAndroidLobAppContentVersion","New","MgDeviceAppManagementMobileAppAsManagedAndroidLobAppContentVersion","DeviceAppManagement.MobileApps[MobileAppId].GraphManagedAndroidLobApp.ContentVersions","False","NewMgDeviceAppManagementMobileAppAsManagedAndroidLobAppContentVersion.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsManagedAndroidLobAppContentVersionContainedApp","New","MgDeviceAppManagementMobileAppAsManagedAndroidLobAppContentVersionContainedApp","DeviceAppManagement.MobileApps[MobileAppId].GraphManagedAndroidLobApp.ContentVersions[MobileAppContentId].ContainedApps","False","NewMgDeviceAppManagementMobileAppAsManagedAndroidLobAppContentVersionContainedApp.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsManagedAndroidLobAppContentVersionFile","New","MgDeviceAppManagementMobileAppAsManagedAndroidLobAppContentVersionFile","DeviceAppManagement.MobileApps[MobileAppId].GraphManagedAndroidLobApp.ContentVersions[MobileAppContentId].Files","False","NewMgDeviceAppManagementMobileAppAsManagedAndroidLobAppContentVersionFile.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsManagedIOSLobAppAssignment","New","MgDeviceAppManagementMobileAppAsManagedIOSLobAppAssignment","DeviceAppManagement.MobileApps[MobileAppId].GraphManagedIOSLobApp.Assignments","False","NewMgDeviceAppManagementMobileAppAsManagedIOSLobAppAssignment.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsManagedIOSLobAppContentVersion","New","MgDeviceAppManagementMobileAppAsManagedIOSLobAppContentVersion","DeviceAppManagement.MobileApps[MobileAppId].GraphManagedIOSLobApp.ContentVersions","False","NewMgDeviceAppManagementMobileAppAsManagedIOSLobAppContentVersion.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsManagedIOSLobAppContentVersionContainedApp","New","MgDeviceAppManagementMobileAppAsManagedIOSLobAppContentVersionContainedApp","DeviceAppManagement.MobileApps[MobileAppId].GraphManagedIOSLobApp.ContentVersions[MobileAppContentId].ContainedApps","False","NewMgDeviceAppManagementMobileAppAsManagedIOSLobAppContentVersionContainedApp.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsManagedIOSLobAppContentVersionFile","New","MgDeviceAppManagementMobileAppAsManagedIOSLobAppContentVersionFile","DeviceAppManagement.MobileApps[MobileAppId].GraphManagedIOSLobApp.ContentVersions[MobileAppContentId].Files","False","NewMgDeviceAppManagementMobileAppAsManagedIOSLobAppContentVersionFile.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsManagedMobileLobAppAssignment","New","MgDeviceAppManagementMobileAppAsManagedMobileLobAppAssignment","DeviceAppManagement.MobileApps[MobileAppId].GraphManagedMobileLobApp.Assignments","False","NewMgDeviceAppManagementMobileAppAsManagedMobileLobAppAssignment.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsManagedMobileLobAppContentVersion","New","MgDeviceAppManagementMobileAppAsManagedMobileLobAppContentVersion","DeviceAppManagement.MobileApps[MobileAppId].GraphManagedMobileLobApp.ContentVersions","False","NewMgDeviceAppManagementMobileAppAsManagedMobileLobAppContentVersion.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsManagedMobileLobAppContentVersionContainedApp","New","MgDeviceAppManagementMobileAppAsManagedMobileLobAppContentVersionContainedApp","DeviceAppManagement.MobileApps[MobileAppId].GraphManagedMobileLobApp.ContentVersions[MobileAppContentId].ContainedApps","False","NewMgDeviceAppManagementMobileAppAsManagedMobileLobAppContentVersionContainedApp.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsManagedMobileLobAppContentVersionFile","New","MgDeviceAppManagementMobileAppAsManagedMobileLobAppContentVersionFile","DeviceAppManagement.MobileApps[MobileAppId].GraphManagedMobileLobApp.ContentVersions[MobileAppContentId].Files","False","NewMgDeviceAppManagementMobileAppAsManagedMobileLobAppContentVersionFile.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsMicrosoftStoreForBusinessAppAssignment","New","MgDeviceAppManagementMobileAppAsMicrosoftStoreForBusinessAppAssignment","DeviceAppManagement.MobileApps[MobileAppId].GraphMicrosoftStoreForBusinessApp.Assignments","False","NewMgDeviceAppManagementMobileAppAsMicrosoftStoreForBusinessAppAssignment.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAssignment","New","MgDeviceAppManagementMobileAppAssignment","DeviceAppManagement.MobileApps[MobileAppId].Assignments","False","NewMgDeviceAppManagementMobileAppAssignment.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWin32LobAppAssignment","New","MgDeviceAppManagementMobileAppAsWin32LobAppAssignment","DeviceAppManagement.MobileApps[MobileAppId].GraphWin32LobApp.Assignments","False","NewMgDeviceAppManagementMobileAppAsWin32LobAppAssignment.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWin32LobAppContentVersion","New","MgDeviceAppManagementMobileAppAsWin32LobAppContentVersion","DeviceAppManagement.MobileApps[MobileAppId].GraphWin32LobApp.ContentVersions","False","NewMgDeviceAppManagementMobileAppAsWin32LobAppContentVersion.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWin32LobAppContentVersionContainedApp","New","MgDeviceAppManagementMobileAppAsWin32LobAppContentVersionContainedApp","DeviceAppManagement.MobileApps[MobileAppId].GraphWin32LobApp.ContentVersions[MobileAppContentId].ContainedApps","False","NewMgDeviceAppManagementMobileAppAsWin32LobAppContentVersionContainedApp.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWin32LobAppContentVersionFile","New","MgDeviceAppManagementMobileAppAsWin32LobAppContentVersionFile","DeviceAppManagement.MobileApps[MobileAppId].GraphWin32LobApp.ContentVersions[MobileAppContentId].Files","False","NewMgDeviceAppManagementMobileAppAsWin32LobAppContentVersionFile.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWindowsAppXAssignment","New","MgDeviceAppManagementMobileAppAsWindowsAppXAssignment","DeviceAppManagement.MobileApps[MobileAppId].GraphWindowsAppX.Assignments","False","NewMgDeviceAppManagementMobileAppAsWindowsAppXAssignment.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWindowsAppXContentVersion","New","MgDeviceAppManagementMobileAppAsWindowsAppXContentVersion","DeviceAppManagement.MobileApps[MobileAppId].GraphWindowsAppX.ContentVersions","False","NewMgDeviceAppManagementMobileAppAsWindowsAppXContentVersion.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWindowsAppXContentVersionContainedApp","New","MgDeviceAppManagementMobileAppAsWindowsAppXContentVersionContainedApp","DeviceAppManagement.MobileApps[MobileAppId].GraphWindowsAppX.ContentVersions[MobileAppContentId].ContainedApps","False","NewMgDeviceAppManagementMobileAppAsWindowsAppXContentVersionContainedApp.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWindowsAppXContentVersionFile","New","MgDeviceAppManagementMobileAppAsWindowsAppXContentVersionFile","DeviceAppManagement.MobileApps[MobileAppId].GraphWindowsAppX.ContentVersions[MobileAppContentId].Files","False","NewMgDeviceAppManagementMobileAppAsWindowsAppXContentVersionFile.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWindowsMobileMSIAssignment","New","MgDeviceAppManagementMobileAppAsWindowsMobileMSIAssignment","DeviceAppManagement.MobileApps[MobileAppId].GraphWindowsMobileMSI.Assignments","False","NewMgDeviceAppManagementMobileAppAsWindowsMobileMSIAssignment.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWindowsMobileMSIContentVersion","New","MgDeviceAppManagementMobileAppAsWindowsMobileMSIContentVersion","DeviceAppManagement.MobileApps[MobileAppId].GraphWindowsMobileMSI.ContentVersions","False","NewMgDeviceAppManagementMobileAppAsWindowsMobileMSIContentVersion.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWindowsMobileMSIContentVersionContainedApp","New","MgDeviceAppManagementMobileAppAsWindowsMobileMSIContentVersionContainedApp","DeviceAppManagement.MobileApps[MobileAppId].GraphWindowsMobileMSI.ContentVersions[MobileAppContentId].ContainedApps","False","NewMgDeviceAppManagementMobileAppAsWindowsMobileMSIContentVersionContainedApp.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWindowsMobileMSIContentVersionFile","New","MgDeviceAppManagementMobileAppAsWindowsMobileMSIContentVersionFile","DeviceAppManagement.MobileApps[MobileAppId].GraphWindowsMobileMSI.ContentVersions[MobileAppContentId].Files","False","NewMgDeviceAppManagementMobileAppAsWindowsMobileMSIContentVersionFile.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWindowsUniversalAppXAssignment","New","MgDeviceAppManagementMobileAppAsWindowsUniversalAppXAssignment","DeviceAppManagement.MobileApps[MobileAppId].GraphWindowsUniversalAppX.Assignments","False","NewMgDeviceAppManagementMobileAppAsWindowsUniversalAppXAssignment.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWindowsUniversalAppXCommittedContainedApp","New","MgDeviceAppManagementMobileAppAsWindowsUniversalAppXCommittedContainedApp","DeviceAppManagement.MobileApps[MobileAppId].GraphWindowsUniversalAppX.CommittedContainedApps","False","NewMgDeviceAppManagementMobileAppAsWindowsUniversalAppXCommittedContainedApp.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWindowsUniversalAppXContentVersion","New","MgDeviceAppManagementMobileAppAsWindowsUniversalAppXContentVersion","DeviceAppManagement.MobileApps[MobileAppId].GraphWindowsUniversalAppX.ContentVersions","False","NewMgDeviceAppManagementMobileAppAsWindowsUniversalAppXContentVersion.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWindowsUniversalAppXContentVersionContainedApp","New","MgDeviceAppManagementMobileAppAsWindowsUniversalAppXContentVersionContainedApp","DeviceAppManagement.MobileApps[MobileAppId].GraphWindowsUniversalAppX.ContentVersions[MobileAppContentId].ContainedApps","False","NewMgDeviceAppManagementMobileAppAsWindowsUniversalAppXContentVersionContainedApp.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWindowsUniversalAppXContentVersionFile","New","MgDeviceAppManagementMobileAppAsWindowsUniversalAppXContentVersionFile","DeviceAppManagement.MobileApps[MobileAppId].GraphWindowsUniversalAppX.ContentVersions[MobileAppContentId].Files","False","NewMgDeviceAppManagementMobileAppAsWindowsUniversalAppXContentVersionFile.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppAsWindowsWebAppAssignment","New","MgDeviceAppManagementMobileAppAsWindowsWebAppAssignment","DeviceAppManagement.MobileApps[MobileAppId].GraphWindowsWebApp.Assignments","False","NewMgDeviceAppManagementMobileAppAsWindowsWebAppAssignment.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppCategory","New","MgDeviceAppManagementMobileAppCategory","DeviceAppManagement.MobileAppCategories","False","NewMgDeviceAppManagementMobileAppCategory.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppConfiguration","New","MgDeviceAppManagementMobileAppConfiguration","DeviceAppManagement.MobileAppConfigurations","False","NewMgDeviceAppManagementMobileAppConfiguration.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppConfigurationAssignment","New","MgDeviceAppManagementMobileAppConfigurationAssignment","DeviceAppManagement.MobileAppConfigurations[ManagedDeviceMobileAppConfigurationId].Assignments","False","NewMgDeviceAppManagementMobileAppConfigurationAssignment.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppConfigurationDeviceStatus","New","MgDeviceAppManagementMobileAppConfigurationDeviceStatus","DeviceAppManagement.MobileAppConfigurations[ManagedDeviceMobileAppConfigurationId].DeviceStatuses","False","NewMgDeviceAppManagementMobileAppConfigurationDeviceStatus.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppConfigurationUserStatus","New","MgDeviceAppManagementMobileAppConfigurationUserStatus","DeviceAppManagement.MobileAppConfigurations[ManagedDeviceMobileAppConfigurationId].UserStatuses","False","NewMgDeviceAppManagementMobileAppConfigurationUserStatus.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementMobileAppRelationship","New","MgDeviceAppManagementMobileAppRelationship","DeviceAppManagement.MobileAppRelationships","False","NewMgDeviceAppManagementMobileAppRelationship.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementTargetedManagedAppConfiguration","New","MgDeviceAppManagementTargetedManagedAppConfiguration","DeviceAppManagement.TargetedManagedAppConfigurations","False","NewMgDeviceAppManagementTargetedManagedAppConfiguration.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementTargetedManagedAppConfigurationApp","New","MgDeviceAppManagementTargetedManagedAppConfigurationApp","DeviceAppManagement.TargetedManagedAppConfigurations[TargetedManagedAppConfigurationId].Apps","False","NewMgDeviceAppManagementTargetedManagedAppConfigurationApp.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementTargetedManagedAppConfigurationAssignment","New","MgDeviceAppManagementTargetedManagedAppConfigurationAssignment","DeviceAppManagement.TargetedManagedAppConfigurations[TargetedManagedAppConfigurationId].Assignments","False","NewMgDeviceAppManagementTargetedManagedAppConfigurationAssignment.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementVppToken","New","MgDeviceAppManagementVppToken","DeviceAppManagement.VppTokens","False","NewMgDeviceAppManagementVppToken.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementWindowsInformationProtectionPolicy","New","MgDeviceAppManagementWindowsInformationProtectionPolicy","DeviceAppManagement.WindowsInformationProtectionPolicies","False","NewMgDeviceAppManagementWindowsInformationProtectionPolicy.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementWindowsInformationProtectionPolicyAssignment","New","MgDeviceAppManagementWindowsInformationProtectionPolicyAssignment","DeviceAppManagement.WindowsInformationProtectionPolicies[WindowsInformationProtectionPolicyId].Assignments","False","NewMgDeviceAppManagementWindowsInformationProtectionPolicyAssignment.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementWindowsInformationProtectionPolicyExemptAppLockerFile","New","MgDeviceAppManagementWindowsInformationProtectionPolicyExemptAppLockerFile","DeviceAppManagement.WindowsInformationProtectionPolicies[WindowsInformationProtectionPolicyId].ExemptAppLockerFiles","False","NewMgDeviceAppManagementWindowsInformationProtectionPolicyExemptAppLockerFile.g.cs"
"Devices.CorporateManagement","v1.0","New-MgDeviceAppManagementWindowsInformationProtectionPolicyProtectedAppLockerFile","New","MgDeviceAppManagementWindowsInformationProtectionPolicyProtectedAppLockerFile","DeviceAppManagement.WindowsInformationProtectionPolicies[WindowsInformationProtectionPolicyId].ProtectedAppLockerFiles","False","NewMgDeviceAppManagementWindowsInformationProtectionPolicyProtectedAppLockerFile.g.cs"
"Devices.CorporateManagement","v1.0","New-MgUserDeviceManagementTroubleshootingEvent","New","MgUserDeviceManagementTroubleshootingEvent","Users[UserId].DeviceManagementTroubleshootingEvents","False","NewMgUserDeviceManagementTroubleshootingEvent.g.cs"
"Devices.CorporateManagement","v1.0","New-MgUserManagedDevice","New","MgUserManagedDevice","Users[UserId].ManagedDevices","False","NewMgUserManagedDevice.g.cs"
"Devices.CorporateManagement","v1.0","New-MgUserManagedDeviceCompliancePolicyState","New","MgUserManagedDeviceCompliancePolicyState","Users[UserId].ManagedDevices[ManagedDeviceId].DeviceCompliancePolicyStates","False","NewMgUserManagedDeviceCompliancePolicyState.g.cs"
"Devices.CorporateManagement","v1.0","New-MgUserManagedDeviceConfigurationState","New","MgUserManagedDeviceConfigurationState","Users[UserId].ManagedDevices[ManagedDeviceId].DeviceConfigurationStates","False","NewMgUserManagedDeviceConfigurationState.g.cs"
"Devices.CorporateManagement","v1.0","New-MgUserManagedDeviceLogCollectionRequestDownloadUrl","New","MgUserManagedDeviceLogCollectionRequestDownloadUrl","(dispatcher)","False","NewMgUserManagedDeviceLogCollectionRequestDownloadUrl.g.cs"
"Devices.CorporateManagement","v1.0","New-MgUserManagedDeviceLogCollectionResponse","New","MgUserManagedDeviceLogCollectionResponse","Users[UserId].ManagedDevices[ManagedDeviceId].LogCollectionRequests","False","NewMgUserManagedDeviceLogCollectionResponse.g.cs"
"Devices.CorporateManagement","v1.0","New-MgUserManagedDeviceWindowsProtectionStateDetectedMalwareState","New","MgUserManagedDeviceWindowsProtectionStateDetectedMalwareState","Users[UserId].ManagedDevices[ManagedDeviceId].WindowsProtectionState.DetectedMalwareState","False","NewMgUserManagedDeviceWindowsProtectionStateDetectedMalwareState.g.cs"
"Devices.CorporateManagement","v1.0","Remove-MgDeviceAppManagementAndroidManagedAppProtection","Remove","MgDeviceAppManagementAndroidManagedAppProtection","DeviceAppManagement.AndroidManagedAppProtections[AndroidManagedAppProtectionId]","False","RemoveMgDeviceAppManagementAndroidManagedAppProtection.g.cs"
